time,rate
1429779000,24.5500
1429779300,25.3966
1429779600,24.6867
1429779900,24.6799
1429780200,25.5532
1429780500,26.0300
1429780800,26.4836
1429781100,26.0932
1429781400,27.9533
1429781700,27.0933
1429782000,26.2901
1429782300,26.8233
1429782600,26.8132
1429782900,26.9968
1429783200,26.3434
1429783500,26.7732
1429783800,25.5701
1429784100,25.0972
1429784400,26.7896
1429784700,26.6832
1429785000,28.9767
1429785300,26.6899
1429785600,27.3738
1429785900,27.9697
1429786200,29.5131
1429786500,29.3633
1429786800,29.0273
1429787100,30.1627
1429787400,30.0200
1429787700,30.5367
1429788000,32.1733
1429788300,31.9633
1429788600,32.6267
1429788900,32.2968
1429789200,33.2000
1429789500,35.9165
1429789800,35.0963
1429790100,33.9208
1429790400,33.3461
1429790700,34.1769
1429791000,34.2900
1429791300,35.9131
1429791600,36.7736
1429791900,38.5833
1429792200,37.5465
1429792500,36.8300
1429792800,38.0701
1429793100,38.0067
1429793400,38.1663
1429793700,38.8736
1429794000,37.7233
1429794300,39.1768
1429794600,40.0733
1429794900,41.0031
1429795200,40.0301
1429795500,39.9840
1429795800,41.5560
1429796100,41.9200
1429796400,44.1941
1429796700,43.1957
1429797000,43.0506
1429797300,43.4464
1429797600,42.0965
1429797900,43.7533
1429798200,45.1101
1429798500,43.0903
1429798800,43.9462
1429799100,43.9636
1429799400,44.6364
1429799700,43.1509
1429800000,44.5226
1429800300,44.4633
1429800600,46.1233
1429800900,45.5368
1429801200,45.3298
1429801500,46.6771
1429801800,46.2764
1429802100,46.0700
1429802400,44.6330
1429802700,44.7868
1429803000,46.1267
1429803300,47.6232
1429803600,48.0970
1429803900,46.8765
1429804200,46.8698
1429804500,45.6411
1429804800,44.5658
1429805100,45.5167
1429805400,44.1742
1429805700,44.8791
1429806000,44.7039
1429806300,45.4994
1429806600,47.4629
1429806900,47.6703
1429807200,46.9532
1429807500,47.6203
1429807800,48.2062
1429808100,47.8237
1429808400,46.9432
1429808700,50.7870
1429809000,50.1465
1429809300,50.1600
1429809600,50.0268
1429809900,48.2135
1429810200,47.0530
1429810500,49.0238
1429810800,46.7795
1429811100,48.6435
1429811400,43.3733
1429811700,41.2267
1429812000,40.2900
1429812300,40.3765
1429812600,40.7401
1429812900,43.1332
1429813200,49.5235
1429813500,48.4998
1429813800,48.7902
1429814100,47.5933
1429814400,50.3803
1429814700,49.1403
1429815000,47.8762
1429815300,46.1465
1429815600,60.8633
1429815900,60.2031
1429816200,58.8943
1429816500,58.0404
1429816800,56.5020
1429817100,55.7135
1429817400,53.8835
1429817700,49.9168
1429818000,50.6997
1429818300,34.7667
1429818600,31.0602
1429818900,29.8098
1429819200,29.1566
1429819500,51.0533
1429819800,50.3433
1429820100,50.4568
1429820400,50.1700
1429820700,48.7663
1429821000,50.1673
1429821300,46.9529
1429821600,46.4135
1429821900,51.8765
1429822200,48.5398
1429822500,46.4636
1429822800,44.3142
1429823100,44.6893
1429823400,42.5201
1429823700,42.3892
1429824000,41.3776
1429824300,40.8463
1429824600,42.0497
1429824900,44.2570
1429825200,41.9000
1429825500,41.4499
1429825800,43.9300
1429826100,43.4701
1429826400,41.3000
1429826700,33.4032
1429827000,35.1902
1429827300,35.5367
1429827600,40.4364
1429827900,38.7103
1429828200,39.7767
1429828500,37.7432
1429828800,37.6535
1429829100,42.2199
1429829400,39.0133
1429829700,40.2433
1429830000,38.3332
1429830300,37.9799
1429830600,37.1738
1429830900,37.9764
1429831200,47.6689
1429831500,42.7243
1429831800,43.2733
1429832100,46.2967
1429832400,46.4502
1429832700,47.1264
1429833000,46.6102
1429833300,46.4633
1429833600,44.4967
1429833900,43.9701
1429834200,45.8597
1429834500,46.7968
1429834800,46.9265
1429835100,47.6478
1429835400,46.5695
1429835700,45.9471
1429836000,46.3423
1429836300,45.9668
1429836600,44.5933
1429836900,43.2901
1429837200,42.2965
1429837500,44.3197
1429837800,43.0836
1429838100,41.4267
1429838400,43.4574
1429838700,41.3393
1429839000,40.7067
1429839300,42.5001
1429839600,40.7465
1429839900,37.8201
1429840200,39.4131
1429840500,38.0765
1429840800,39.2601
1429841100,40.7168
1429841400,38.9700
1429841700,40.9401
1429842000,39.9164
1429842300,40.1536
1429842600,38.2899
1429842900,39.2629
1429843200,37.8345
1429843500,36.3826
1429843800,35.1473
1429844100,35.3598
1429844400,33.0301
1429844700,36.5661
1429845000,35.3808
1429845300,36.0725
1429845600,35.1202
1429845900,33.6899
1429846200,31.2833
1429846500,33.0732
1429846800,31.8701
1429847100,31.4332
1429847400,31.0468
1429847700,30.6838
1429848000,31.2061
1429848300,31.4499
1429848600,32.2201
1429848900,29.4534
1429849200,31.6431
1429849500,31.5234
1429849800,29.1732
1429850100,29.5897
1429850400,29.0410
1429850700,30.2399
1429851000,29.3060
1429851300,28.1774
1429851600,26.5594
1429851900,27.2701
1429852200,26.4865
1429852500,25.9297
1429852800,27.6138
1429853100,27.8667
1429853400,28.8001
1429853700,26.7805
1429854000,26.4494
1429854300,27.5334
1429854600,26.6799
1429854900,25.6395
1429855200,25.5174
1429855500,26.0931
1429855800,25.2832
1429856100,25.8968
1429856400,27.1466
1429856700,25.8668
1429857000,26.0199
1429857300,26.3932
1429857600,25.5602
1429857900,25.7466
1429858200,24.8932
1429858500,25.4434
1429858800,24.8401
1429859100,25.3800
1429859400,25.4832
1429859700,25.6267
1429860000,23.9900
1429860300,24.4233
1429860600,24.2267
1429860900,25.1667
1429861200,24.3533
1429861500,24.3167
1429861800,23.8399
1429862100,23.7833
1429862400,23.9566
1429862700,24.2735
1429863000,22.4666
1429863300,21.5133
1429863600,22.5933
1429863900,22.7134
1429864200,23.4367
1429864500,23.6634
1429864800,23.1733
1429865100,22.6037
1429865400,22.9261
1429865700,22.2101
1429866000,22.9901
1429866300,23.1036
1429866600,22.9630
1429866900,24.2164
1429867200,24.5835
1429867500,24.0871
1429867800,23.9295
1429868100,24.5001
1429868400,24.1267
1429868700,25.5666
1429869000,25.9733
1429869300,25.5767
1429869600,24.3833
1429869900,25.2501
1429870200,25.6967
1429870500,27.2967
1429870800,26.9132
1429871100,26.6700
1429871400,27.1468
1429871700,27.1733
1429872000,27.9601
1429872300,28.6532
1429872600,27.4732
1429872900,28.8101
1429873200,29.4400
1429873500,28.2899
1429873800,28.7807
1429874100,29.9161
1429874400,31.7867
1429874700,31.3533
1429875000,32.1367
1429875300,33.3067
1429875600,33.3634
1429875900,33.3968
1429876200,33.2731
1429876500,34.3007
1429876800,31.5928
1429877100,31.9131
1429877400,35.1501
1429877700,37.2601
1429878000,38.6865
1429878300,36.5168
1429878600,35.6531
1429878900,36.7733
1429879200,35.1235
1429879500,35.0431
1429879800,35.3936
1429880100,35.5431
1429880400,35.1599
1429880700,38.6036
1429881000,41.6943
1429881300,36.9800
1429881600,39.1724
1429881900,38.6403
1429882200,39.6239
1429882500,37.5431
1429882800,38.4329
1429883100,38.4732
1429883400,38.9465
1429883700,38.1203
1429884000,36.8133
1429884300,38.4000
1429884600,37.0631
1429884900,38.4136
1429885200,39.5300
1429885500,38.9933
1429885800,40.4404
1429886100,41.3337
1429886400,39.8327
1429886700,38.7199
1429887000,37.9999
1429887300,38.2999
1429887600,38.6968
1429887900,39.5236
1429888200,40.6431
1429888500,39.4269
1429888800,39.1365
1429889100,39.0400
1429889400,39.0697
1429889700,41.1144
1429890000,44.2710
1429890300,43.0446
1429890600,41.3901
1429890900,42.0035
1429891200,38.1865
1429891500,37.8501
1429891800,40.4200
1429892100,40.4573
1429892400,39.9859
1429892700,40.6501
1429893000,40.4505
1429893300,40.6160
1429893600,41.9907
1429893900,40.4059
1429894200,39.9767
1429894500,38.2609
1429894800,36.4632
1429895100,33.7760
1429895400,30.3933
1429895700,36.0742
1429896000,36.4425
1429896300,35.4936
1429896600,35.8664
1429896900,37.1235
1429897200,37.1674
1429897500,35.6889
1429897800,36.7969
1429898100,36.5875
1429898400,35.7224
1429898700,35.6804
1429899000,37.1500
1429899300,36.6664
1429899600,35.7773
1429899900,35.5524
1429900200,34.1076
1429900500,36.2328
1429900800,36.5198
1429901100,37.4770
1429901400,37.8823
1429901700,37.1240
1429902000,47.6238
1429902300,48.3297
1429902600,45.9700
1429902900,47.3835
1429903200,48.2741
1429903500,43.2757
1429903800,45.3233
1429904100,44.3968
1429904400,44.5103
1429904700,42.7307
1429905000,43.7590
1429905300,41.6769
1429905600,39.3367
1429905900,38.6365
1429906200,40.9599
1429906500,40.9565
1429906800,40.0301
1429907100,40.5167
1429907400,39.1468
1429907700,39.3600
1429908000,38.4899
1429908300,38.4201
1429908600,39.1565
1429908900,41.6300
1429909200,43.6532
1429909500,43.6935
1429909800,42.9700
1429910100,41.6510
1429910400,43.0857
1429910700,40.3963
1429911000,40.7973
1429911300,41.8265
1429911600,40.7100
1429911900,41.0400
1429912200,39.4899
1429912500,39.8868
1429912800,36.9033
1429913100,38.2899
1429913400,38.4101
1429913700,37.2233
1429914000,36.4468
1429914300,39.0097
1429914600,37.7532
1429914900,36.7567
1429915200,37.0670
1429915500,37.4072
1429915800,37.4893
1429916100,36.8865
1429916400,36.9867
1429916700,37.3970
1429917000,37.8231
1429917300,38.3968
1429917600,39.9335
1429917900,40.7465
1429918200,39.9331
1429918500,40.7501
1429918800,40.7033
1429919100,42.2800
1429919400,41.7933
1429919700,41.7439
1429920000,39.0528
1429920300,41.5432
1429920600,41.5835
1429920900,40.7169
1429921200,41.8797
1429921500,42.9203
1429921800,41.7364
1429922100,40.1035
1429922400,40.2167
1429922700,39.7265
1429923000,41.1968
1429923300,40.8307
1429923600,38.6555
1429923900,40.0372
1429924200,41.3165
1429924500,41.0199
1429924800,39.6401
1429925100,37.9403
1429925400,38.5796
1429925700,40.4703
1429926000,40.5832
1429926300,39.1735
1429926600,39.4865
1429926900,39.6871
1429927200,37.4832
1429927500,37.1396
1429927800,37.5368
1429928100,35.7600
1429928400,37.0607
1429928700,36.7327
1429929000,34.8465
1429929300,35.8668
1429929600,34.7835
1429929900,34.8432
1429930200,33.7832
1429930500,35.2738
1429930800,33.2430
1429931100,33.4068
1429931400,33.3006
1429931700,33.6727
1429932000,32.9167
1429932300,32.2935
1429932600,33.2231
1429932900,32.7967
1429933200,32.7738
1429933500,32.3895
1429933800,31.5834
1429934100,31.2967
1429934400,29.6103
1429934700,27.4398
1429935000,27.4466
1429935300,26.0066
1429935600,26.0872
1429935900,26.6696
1429936200,25.5965
1429936500,25.6140
1429936800,26.6196
1429937100,26.7801
1429937400,26.4799
1429937700,25.7064
1429938000,24.4901
1429938300,25.2998
1429938600,24.6667
1429938900,24.9837
1429939200,24.8530
1429939500,25.5832
1429939800,24.2061
1429940100,24.0339
1429940400,25.9168
1429940700,24.7004
1429941000,23.3925
1429941300,23.6408
1429941600,22.9564
1429941900,23.8366
1429942200,24.4771
1429942500,24.3230
1429942800,23.1467
1429943100,24.6767
1429943400,22.7936
1429943700,23.3564
1429944000,25.0368
1429944300,23.2899
1429944600,23.9200
1429944900,22.9566
1429945200,23.4372
1429945500,23.2796
1429945800,24.6900
1429946100,23.6133
1429946400,23.6801
1429946700,24.6800
1429947000,23.0866
1429947300,23.2870
1429947600,24.2397
1429947900,23.3168
1429948200,23.7665
1429948500,22.5867
1429948800,21.5865
1429949100,21.9368
1429949400,22.4833
1429949700,21.8633
1429950000,23.2034
1429950300,21.4704
1429950600,21.9729
1429950900,21.9901
1429951200,21.6265
1429951500,22.1405
1429951800,22.0262
1429952100,22.7267
1429952400,22.6238
1429952700,22.0027
1429953000,22.2936
1429953300,22.6965
1429953600,21.9602
1429953900,22.2529
1429954200,21.8736
1429954500,22.9001
1429954800,22.3899
1429955100,21.8967
1429955400,23.5735
1429955700,23.6367
1429956000,23.4532
1429956300,23.2571
1429956600,22.8064
1429956900,22.9499
1429957200,24.9999
1429957500,23.1901
1429957800,24.2499
1429958100,24.7000
1429958400,24.2865
1429958700,23.1935
1429959000,22.8333
1429959300,23.4536
1429959600,23.4133
1429959900,23.8298
1429960200,23.5101
1429960500,23.5333
1429960800,25.3733
1429961100,25.7401
1429961400,25.1567
1429961700,27.6996
1429962000,27.2769
1429962300,27.6501
1429962600,27.2298
1429962900,28.4765
1429963200,28.1334
1429963500,29.0668
1429963800,28.3401
1429964100,28.7999
1429964400,33.5301
1429964700,35.9563
1429965000,34.6068
1429965300,30.1334
1429965600,30.6906
1429965900,30.4693
1429966200,32.5869
1429966500,32.4598
1429966800,30.3535
1429967100,31.6567
1429967400,31.0232
1429967700,37.4000
1429968000,42.2967
1429968300,39.1964
1429968600,37.3000
1429968900,38.2844
1429969200,39.8624
1429969500,38.4503
1429969800,39.5068
1429970100,39.0263
1429970400,40.3308
1429970700,40.6527
1429971000,39.3533
1429971300,42.0804
1429971600,40.5463
1429971900,39.6539
1429972200,42.4226
1429972500,43.2833
1429972800,42.4500
1429973100,40.4568
1429973400,41.1805
1429973700,41.7292
1429974000,43.4370
1429974300,43.0565
1429974600,42.0768
1429974900,44.1867
1429975200,44.7232
1429975500,43.0000
1429975800,43.0377
1429976100,44.7158
1429976400,45.9768
1429976700,44.7504
1429977000,46.2670
1429977300,45.3155
1429977600,44.3838
1429977900,47.1800
1429978200,45.9032
1429978500,43.0899
1429978800,44.6838
1429979100,47.3957
1429979400,46.7871
1429979700,45.3777
1429980000,45.6823
1429980300,46.3632
1429980600,45.8674
1429980900,44.3194
1429981200,44.1409
1429981500,48.4427
1429981800,45.4135
1429982100,45.7262
1429982400,47.8268
1429982700,47.7933
1429983000,48.3910
1429983300,49.0157
1429983600,49.0510
1429983900,48.9660
1429984200,48.3797
1429984500,48.0532
1429984800,46.9876
1429985100,46.6700
1429985400,47.7825
1429985700,46.6498
1429986000,47.9624
1429986300,48.0310
1429986600,48.1502
1429986900,48.3337
1429987200,48.8833
1429987500,47.8398
1429987800,46.5206
1429988100,47.7460
1429988400,59.6271
1429988700,59.3894
1429989000,56.4663
1429989300,54.6115
1429989600,55.2031
1429989900,53.5665
1429990200,53.7902
1429990500,55.1400
1429990800,55.7489
1429991100,53.3046
1429991400,53.9819
1429991700,51.3938
1429992000,51.4475
1429992300,49.6855
1429992600,50.0335
1429992900,50.0935
1429993200,51.1698
1429993500,51.3633
1429993800,50.5063
1429994100,47.8270
1429994400,47.5167
1429994700,47.5764
1429995000,46.6478
1429995300,45.5592
1429995600,44.9476
1429995900,45.8833
1429996200,45.4194
1429996500,45.9530
1429996800,45.3565
1429997100,44.8367
1429997400,45.7836
1429997700,45.0897
1429998000,45.2168
1429998300,44.2999
1429998600,43.4003
1429998900,43.2697
1429999200,42.5603
1429999500,40.5533
1429999800,38.5732
1430000100,37.5367
1430000400,38.4099
1430000700,37.3235
1430001000,37.4541
1430001300,37.0891
1430001600,37.2168
1430001900,35.6070
1430002200,38.0931
1430002500,35.8232
1430002800,37.5167
1430003100,37.4608
1430003400,40.4727
1430003700,42.3665
1430004000,40.5328
1430004300,40.9940
1430004600,42.5664
1430004900,43.9135
1430005200,44.1667
1430005500,45.5033
1430005800,44.6464
1430006100,44.3903
1430006400,41.5300
1430006700,41.3033
1430007000,42.0667
1430007300,40.9200
1430007600,41.8465
1430007900,42.9432
1430008200,41.5269
1430008500,41.2965
1430008800,41.3160
1430009100,41.8974
1430009400,42.6010
1430009700,39.6459
1430010000,39.0339
1430010300,37.9562
1430010600,38.0465
1430010900,38.4706
1430011200,40.2701
1430011500,40.5491
1430011800,39.4301
1430012100,39.4669
1430012400,38.7164
1430012700,38.4535
1430013000,37.8500
1430013300,36.9401
1430013600,36.8463
1430013900,38.5669
1430014200,37.5531
1430014500,37.3536
1430014800,38.5364
1430015100,37.0036
1430015400,36.3599
1430015700,35.3799
1430016000,34.4608
1430016300,35.5260
1430016600,36.1768
1430016900,36.8796
1430017200,33.5603
1430017500,34.2932
1430017800,33.7300
1430018100,33.3666
1430018400,34.9735
1430018700,35.2733
1430019000,32.5068
1430019300,33.0632
1430019600,32.3041
1430019900,32.5158
1430020200,32.7933
1430020500,32.2069
1430020800,33.0706
1430021100,30.9663
1430021400,29.5572
1430021700,30.2094
1430022000,30.2765
1430022300,30.6670
1430022600,28.3697
1430022900,29.6533
1430023200,30.0635
1430023500,30.1366
1430023800,28.1935
1430024100,28.0531
1430024400,26.8439
1430024700,28.3794
1430025000,28.0133
1430025300,27.9934
1430025600,27.6966
1430025900,27.7437
1430026200,26.0136
1430026500,26.2161
1430026800,26.8033
1430027100,26.3632
1430027400,25.3735
1430027700,25.2132
1430028000,25.4333
1430028300,26.0768
1430028600,26.9099
1430028900,27.7099
1430029200,26.9368
1430029500,27.6266
1430029800,26.1298
1430030100,26.1503
1430030400,26.5666
1430030700,27.2132
1430031000,25.2008
1430031300,25.2827
1430031600,24.9067
1430031900,26.3465
1430032200,25.9840
1430032500,26.2761
1430032800,26.6232
1430033100,26.8968
1430033400,26.5806
1430033700,25.2360
1430034000,24.4634
1430034300,25.7065
1430034600,24.9202
1430034900,23.8600
1430035200,24.8601
1430035500,23.7232
1430035800,24.4868
1430036100,25.0933
1430036400,26.2900
1430036700,25.4400
1430037000,25.3106
1430037300,24.8461
1430037600,23.9367
1430037900,27.0667
1430038200,26.2667
1430038500,24.4833
1430038800,24.2336
1430039100,24.2598
1430039400,24.8032
1430039700,25.8935
1430040000,25.0900
1430040300,25.3267
1430040600,25.4900
1430040900,25.6166
1430041200,26.4434
1430041500,25.6001
1430041800,26.0066
1430042100,25.6967
1430042400,24.6434
1430042700,25.2166
1430043000,25.7633
1430043300,25.8432
1430043600,24.7700
1430043900,25.7002
1430044200,25.9868
1430044500,26.2866
1430044800,27.5702
1430045100,26.4032
1430045400,29.5800
1430045700,27.4705
1430046000,27.9193
1430046300,27.6168
1430046600,28.1534
1430046900,28.1334
1430047200,28.0031
1430047500,28.5402
1430047800,30.2898
1430048100,29.5668
1430048400,31.8267
1430048700,30.5465
1430049000,30.0002
1430049300,31.6000
1430049600,37.2169
1430049900,33.5731
1430050200,34.2598
1430050500,34.1103
1430050800,34.4398
1430051100,34.9568
1430051400,36.2199
1430051700,37.0368
1430052000,37.2967
1430052300,36.2568
1430052600,37.8832
1430052900,37.8100
1430053200,38.6600
1430053500,38.3900
1430053800,37.8600
1430054100,37.3868
1430054400,37.5432
1430054700,38.3768
1430055000,39.4929
1430055300,40.6579
1430055600,39.6492
1430055900,38.1699
1430056200,38.2732
1430056500,37.1143
1430056800,36.2026
1430057100,37.4665
1430057400,38.2035
1430057700,37.7699
1430058000,38.4300
1430058300,38.1169
1430058600,39.8064
1430058900,42.0367
1430059200,41.9867
1430059500,44.0565
1430059800,42.7567
1430060100,43.9336
1430060400,47.1375
1430060700,47.0051
1430061000,46.3273
1430061300,44.4735
1430061600,44.5064
1430061900,43.8670
1430062200,46.4000
1430062500,45.2762
1430062800,47.4470
1430063100,47.0335
1430063400,47.4075
1430063700,51.4055
1430064000,52.3004
1430064300,50.1365
1430064600,51.1593
1430064900,49.7438
1430065200,46.4070
1430065500,48.4410
1430065800,51.6055
1430066100,50.5632
1430066400,48.9733
1430066700,48.5668
1430067000,48.9067
1430067300,51.4132
1430067600,51.2010
1430067900,47.2992
1430068200,48.4400
1430068500,46.5565
1430068800,46.8933
1430069100,49.4802
1430069400,53.7267
1430069700,46.3302
1430070000,45.4532
1430070300,53.1437
1430070600,46.8630
1430070900,46.8702
1430071200,53.6330
1430071500,47.2233
1430071800,47.7935
1430072100,46.2732
1430072400,47.5100
1430072700,48.6202
1430073000,49.0132
1430073300,50.6633
1430073600,50.0665
1430073900,48.6303
1430074200,50.7012
1430074500,52.5919
1430074800,64.5948
1430075100,62.0117
1430075400,60.4718
1430075700,59.3853
1430076000,57.6467
1430076300,56.2102
1430076600,56.3745
1430076900,55.9383
1430077200,53.5437
1430077500,52.1367
1430077800,54.7167
1430078100,53.1863
1430078400,54.8702
1430078700,55.6569
1430079000,55.6502
1430079300,53.4298
1430079600,53.3235
1430079900,52.0598
1430080200,53.9300
1430080500,54.3263
1430080800,51.8239
1430081100,50.3532
1430081400,49.4345
1430081700,47.8357
1430082000,47.8833
1430082300,49.9100
1430082600,49.8397
1430082900,48.7803
1430083200,46.7098
1430083500,45.2735
1430083800,48.9700
1430084100,48.6432
1430084400,47.3868
1430084700,47.2697
1430085000,43.8767
1430085300,43.9336
1430085600,41.0400
1430085900,40.2075
1430086200,39.6325
1430086500,38.0600
1430086800,40.2867
1430087100,40.2031
1430087400,39.6200
1430087700,38.2035
1430088000,39.2003
1430088300,41.2931
1430088600,40.9535
1430088900,39.8799
1430089200,39.1999
1430089500,39.2204
1430089800,41.7561
1430090100,44.0635
1430090400,42.1769
1430090700,43.1375
1430091000,43.8090
1430091300,44.6465
1430091600,44.2565
1430091900,44.4401
1430092200,44.0635
1430092500,42.9730
1430092800,43.4880
1430093100,45.7424
1430093400,45.8800
1430093700,47.4043
1430094000,45.9833
1430094300,42.7725
1430094600,44.7232
1430094900,44.6467
1430095200,44.9500
1430095500,43.8177
1430095800,43.8833
1430096100,44.4856
1430096400,40.4109
1430096700,41.5889
1430097000,42.2236
1430097300,41.0132
1430097600,41.5743
1430097900,40.7625
1430098200,39.0633
1430098500,39.7332
1430098800,39.8699
1430099100,40.8201
1430099400,40.4965
1430099700,40.6569
1430100000,38.9365
1430100300,39.2168
1430100600,38.0432
1430100900,39.6869
1430101200,38.7231
1430101500,35.9457
1430101800,38.9010
1430102100,37.2268
1430102400,36.4599
1430102700,37.3442
1430103000,36.1958
1430103300,36.3467
1430103600,35.0934
1430103900,35.2200
1430104200,34.8765
1430104500,37.3767
1430104800,36.9968
1430105100,34.9507
1430105400,35.1793
1430105700,33.9067
1430106000,33.7199
1430106300,34.3333
1430106600,33.9134
1430106900,33.7407
1430107200,32.9758
1430107500,33.4468
1430107800,32.0333
1430108100,30.2734
1430108400,30.5000
1430108700,30.6873
1430109000,29.5393
1430109300,29.4133
1430109600,27.7101
1430109900,27.3699
1430110200,27.5566
1430110500,28.4708
1430110800,26.9027
1430111100,27.9507
1430111400,27.0127
1430111700,27.2167
1430112000,26.6698
1430112300,27.5102
1430112600,27.9067
1430112900,28.8199
1430113200,27.6667
1430113500,26.6906
1430113800,27.1860
1430114100,27.6867
1430114400,27.5534
1430114700,28.1999
1430115000,27.3134
1430115300,27.2232
1430115600,26.8501
1430115900,25.5767
1430116200,25.8805
1430116500,27.2227
1430116800,26.0600
1430117100,25.4633
1430117400,26.1101
1430117700,25.8200
1430118000,26.2671
1430118300,25.1626
1430118600,25.3234
1430118900,25.4468
1430119200,26.3368
1430119500,27.8033
1430119800,26.5732
1430120100,26.5901
1430120400,24.7330
1430120700,24.9102
1430121000,25.3433
1430121300,25.8433
1430121600,25.8173
1430121900,25.3462
1430122200,25.0733
1430122500,26.0298
1430122800,25.8968
1430123100,24.8534
1430123400,26.3199
1430123700,25.9167
1430124000,24.6499
1430124300,24.7467
1430124600,25.6499
1430124900,25.5733
1430125200,25.2201
1430125500,23.8898
1430125800,24.7035
1430126100,25.9200
1430126400,24.1567
1430126700,24.3167
1430127000,24.8199
1430127300,24.6334
1430127600,25.8564
1430127900,25.6502
1430128200,25.0433
1430128500,24.9401
1430128800,25.4632
1430129100,26.4335
1430129400,27.2132
1430129700,27.4467
1430130000,26.6668
1430130300,27.0467
1430130600,27.0799
1430130900,27.2499
1430131200,28.2899
1430131500,27.8602
1430131800,28.8900
1430132100,28.8766
1430132400,29.7569
1430132700,30.6533
1430133000,30.9599
1430133300,30.4068
1430133600,29.4432
1430133900,28.9333
1430134200,29.2200
1430134500,30.9632
1430134800,31.3069
1430135100,34.7832
1430135400,35.5842
1430135700,31.7026
1430136000,32.5801
1430136300,31.2832
1430136600,31.8833
1430136900,33.3533
1430137200,34.8067
1430137500,33.1469
1430137800,33.9863
1430138100,34.9401
1430138400,34.5833
1430138700,33.7533
1430139000,34.2466
1430139300,34.7069
1430139600,35.1733
1430139900,35.4601
1430140200,34.9031
1430140500,40.0433
1430140800,38.4401
1430141100,36.4799
1430141400,36.1601
1430141700,37.6632
1430142000,40.0900
1430142300,39.8868
1430142600,40.9801
1430142900,39.9397
1430143200,39.2168
1430143500,40.4767
1430143800,40.3065
1430144100,42.8167
1430144400,44.6101
1430144700,43.2132
1430145000,44.2897
1430145300,42.8370
1430145600,44.3633
1430145900,43.0699
1430146200,43.7567
1430146500,42.9536
1430146800,44.2996
1430147100,45.4670
1430147400,43.6900
1430147700,43.3735
1430148000,42.6665
1430148300,44.3268
1430148600,46.7974
1430148900,45.4889
1430149200,48.6103
1430149500,47.4400
1430149800,47.8167
1430150100,46.7908
1430150400,46.8059
1430150700,45.5133
1430151000,42.8365
1430151300,42.9099
1430151600,42.4700
1430151900,42.1878
1430152200,43.8455
1430152500,48.2502
1430152800,48.5698
1430153100,47.8435
1430153400,47.5165
1430153700,48.2633
1430154000,48.7600
1430154300,47.3403
1430154600,49.4895
1430154900,47.3535
1430155200,50.1090
1430155500,48.3254
1430155800,49.2392
1430156100,50.4842
1430156400,48.5887
1430156700,49.7040
1430157000,49.4230
1430157300,48.1432
1430157600,46.7670
1430157900,48.0830
1430158200,48.4502
1430158500,47.0833
1430158800,48.1375
1430159100,46.1523
1430159400,47.4602
1430159700,48.1300
1430160000,49.9900
1430160300,50.4903
1430160600,49.0998
1430160900,47.4533
1430161200,58.8437
1430161500,57.7261
1430161800,55.2135
1430162100,54.9321
1430162400,52.3714
1430162700,51.9632
1430163000,52.0467
1430163300,52.0432
1430163600,51.1535
1430163900,49.5102
1430164200,48.4432
1430164500,48.7367
1430164800,48.9368
1430165100,50.2742
1430165400,47.4054
1430165700,44.9339
1430166000,47.1629
1430166300,46.2838
1430166600,48.7163
1430166900,47.5336
1430167200,46.9795
1430167500,45.3768
1430167800,46.1268
1430168100,44.5997
1430168400,44.5799
1430168700,43.0468
1430169000,43.5568
1430169300,42.4833
1430169600,40.4868
1430169900,42.7667
1430170200,41.3663
1430170500,41.3300
1430170800,43.0603
1430171100,41.9468
1430171400,42.8465
1430171700,42.7468
1430172000,41.6299
1430172300,39.1233
1430172600,40.7200
1430172900,42.1133
1430173200,40.8765
1430173500,40.7369
1430173800,38.4400
1430174100,38.8267
1430174400,39.1565
1430174700,39.5067
1430175000,39.7635
1430175300,39.8100
1430175600,39.1433
1430175900,40.5763
1430176200,38.5069
1430176500,40.4965
1430176800,43.0701
1430177100,48.4933
1430177400,48.2502
1430177700,48.4098
1430178000,48.1700
1430178300,48.5435
1430178600,47.6863
1430178900,46.9538
1430179200,45.4300
1430179500,46.7865
1430179800,47.6997
1430180100,48.4737
1430180400,51.3100
1430180700,47.9506
1430181000,44.4327
1430181300,46.6900
1430181600,45.2730
1430181900,45.1036
1430182200,46.2168
1430182500,45.6732
1430182800,44.3900
1430183100,43.8233
1430183400,45.2867
1430183700,44.3500
1430184000,43.8300
1430184300,44.5432
1430184600,42.3633
1430184900,41.8867
1430185200,43.2600
1430185500,43.0970
1430185800,42.7232
1430186100,40.8201
1430186400,39.4699
1430186700,40.1365
1430187000,41.8768
1430187300,40.6365
1430187600,41.4210
1430187900,40.5459
1430188200,40.5935
1430188500,38.3664
1430188800,38.4367
1430189100,39.2065
1430189400,38.7142
1430189700,37.7160
1430190000,36.3531
1430190300,34.9840
1430190600,36.2827
1430190900,36.4135
1430191200,36.9200
1430191500,36.2267
1430191800,35.9200
1430192100,35.9901
1430192400,35.4431
1430192700,35.1364
1430193000,34.8538
1430193300,35.1367
1430193600,34.4632
1430193900,31.7299
1430194200,31.5967
1430194500,29.0101
1430194800,29.9501
1430195100,29.5400
1430195400,29.6667
1430195700,29.2433
1430196000,29.9099
1430196300,29.1134
1430196600,28.4500
1430196900,28.1767
1430197200,30.0967
1430197500,28.1071
1430197800,28.6490
1430198100,27.7104
1430198400,26.8232
