,171880/bpf`syscall`count`sys_accept,171880/bpf`syscall`count`sys_accept4,171880/bpf`syscall`count`sys_access,171880/bpf`syscall`count`sys_alarm,171880/bpf`syscall`count`sys_arch_prctl,171880/bpf`syscall`count`sys_bind,171880/bpf`syscall`count`sys_brk,171880/bpf`syscall`count`sys_capget,171880/bpf`syscall`count`sys_capset,171880/bpf`syscall`count`sys_chdir,171880/bpf`syscall`count`sys_chmod,171880/bpf`syscall`count`sys_chown,171880/bpf`syscall`count`sys_chroot,171880/bpf`syscall`count`sys_clock_adjtime,171880/bpf`syscall`count`sys_clock_getres,171880/bpf`syscall`count`sys_clock_gettime,171880/bpf`syscall`count`sys_clone,171880/bpf`syscall`count`sys_close,171880/bpf`syscall`count`sys_connect,171880/bpf`syscall`count`sys_dup,171880/bpf`syscall`count`sys_dup2,171880/bpf`syscall`count`sys_dup3,171880/bpf`syscall`count`sys_epoll_create,171880/bpf`syscall`count`sys_epoll_create1,171880/bpf`syscall`count`sys_epoll_ctl,171880/bpf`syscall`count`sys_epoll_wait,171880/bpf`syscall`count`sys_eventfd2,171880/bpf`syscall`count`sys_execve,171880/bpf`syscall`count`sys_faccessat,171880/bpf`syscall`count`sys_fadvise64,171880/bpf`syscall`count`sys_fchdir,171880/bpf`syscall`count`sys_fchmod,171880/bpf`syscall`count`sys_fchmodat,171880/bpf`syscall`count`sys_fchown,171880/bpf`syscall`count`sys_fcntl,171880/bpf`syscall`count`sys_fstatfs,171880/bpf`syscall`count`sys_fsync,171880/bpf`syscall`count`sys_ftruncate,171880/bpf`syscall`count`sys_futex,171880/bpf`syscall`count`sys_getcwd,171880/bpf`syscall`count`sys_getdents,171880/bpf`syscall`count`sys_getdents64,171880/bpf`syscall`count`sys_getegid,171880/bpf`syscall`count`sys_geteuid,171880/bpf`syscall`count`sys_getgid,171880/bpf`syscall`count`sys_getgroups,171880/bpf`syscall`count`sys_getpeername,171880/bpf`syscall`count`sys_getpgid,171880/bpf`syscall`count`sys_getpgrp,171880/bpf`syscall`count`sys_getpid,171880/bpf`syscall`count`sys_getppid,171880/bpf`syscall`count`sys_getpriority,171880/bpf`syscall`count`sys_getresgid,171880/bpf`syscall`count`sys_getresuid,171880/bpf`syscall`count`sys_getrlimit,171880/bpf`syscall`count`sys_getrusage,171880/bpf`syscall`count`sys_getsid,171880/bpf`syscall`count`sys_getsockname,171880/bpf`syscall`count`sys_getsockopt,171880/bpf`syscall`count`sys_gettid,171880/bpf`syscall`count`sys_gettimeofday,171880/bpf`syscall`count`sys_getuid,171880/bpf`syscall`count`sys_inotify_add_watch,171880/bpf`syscall`count`sys_ioctl,171880/bpf`syscall`count`sys_ioprio_get,171880/bpf`syscall`count`sys_kcmp,171880/bpf`syscall`count`sys_keyctl,171880/bpf`syscall`count`sys_kill,171880/bpf`syscall`count`sys_listen,171880/bpf`syscall`count`sys_lseek,171880/bpf`syscall`count`sys_madvise,171880/bpf`syscall`count`sys_mkdir,171880/bpf`syscall`count`sys_mknod,171880/bpf`syscall`count`sys_mmap,171880/bpf`syscall`count`sys_mount,171880/bpf`syscall`count`sys_mprotect,171880/bpf`syscall`count`sys_mremap,171880/bpf`syscall`count`sys_munmap,171880/bpf`syscall`count`sys_name_to_handle_at,171880/bpf`syscall`count`sys_nanosleep,171880/bpf`syscall`count`sys_newfstatat,171880/bpf`syscall`count`sys_open,171880/bpf`syscall`count`sys_openat,171880/bpf`syscall`count`sys_pause,171880/bpf`syscall`count`sys_perf_event_open,171880/bpf`syscall`count`sys_pipe,171880/bpf`syscall`count`sys_pipe2,171880/bpf`syscall`count`sys_poll,171880/bpf`syscall`count`sys_ppoll,171880/bpf`syscall`count`sys_prctl,171880/bpf`syscall`count`sys_pselect6,171880/bpf`syscall`count`sys_read,171880/bpf`syscall`count`sys_readlink,171880/bpf`syscall`count`sys_readlinkat,171880/bpf`syscall`count`sys_readv,171880/bpf`syscall`count`sys_recvfrom,171880/bpf`syscall`count`sys_recvmsg,171880/bpf`syscall`count`sys_rename,171880/bpf`syscall`count`sys_rmdir,171880/bpf`syscall`count`sys_rt_sigaction,171880/bpf`syscall`count`sys_rt_sigprocmask,171880/bpf`syscall`count`sys_rt_sigreturn,171880/bpf`syscall`count`sys_rt_sigsuspend,171880/bpf`syscall`count`sys_sched_getaffinity,171880/bpf`syscall`count`sys_sched_getparam,171880/bpf`syscall`count`sys_sched_getscheduler,171880/bpf`syscall`count`sys_sched_setaffinity,171880/bpf`syscall`count`sys_sched_yield,171880/bpf`syscall`count`sys_select,171880/bpf`syscall`count`sys_semctl,171880/bpf`syscall`count`sys_semop,171880/bpf`syscall`count`sys_sendmmsg,171880/bpf`syscall`count`sys_sendmsg,171880/bpf`syscall`count`sys_sendto,171880/bpf`syscall`count`sys_set_robust_list,171880/bpf`syscall`count`sys_set_tid_address,171880/bpf`syscall`count`sys_setfsgid,171880/bpf`syscall`count`sys_setfsuid,171880/bpf`syscall`count`sys_setgid,171880/bpf`syscall`count`sys_setgroups,171880/bpf`syscall`count`sys_setpgid,171880/bpf`syscall`count`sys_setpriority,171880/bpf`syscall`count`sys_setregid,171880/bpf`syscall`count`sys_setresgid,171880/bpf`syscall`count`sys_setresuid,171880/bpf`syscall`count`sys_setreuid,171880/bpf`syscall`count`sys_setrlimit,171880/bpf`syscall`count`sys_setsid,171880/bpf`syscall`count`sys_setsockopt,171880/bpf`syscall`count`sys_setuid,171880/bpf`syscall`count`sys_shutdown,171880/bpf`syscall`count`sys_sigaltstack,171880/bpf`syscall`count`sys_socket,171880/bpf`syscall`count`sys_socketpair,171880/bpf`syscall`count`sys_statfs,171880/bpf`syscall`count`sys_symlink,171880/bpf`syscall`count`sys_sysinfo,171880/bpf`syscall`count`sys_timerfd_settime,171880/bpf`syscall`count`sys_times,171880/bpf`syscall`count`sys_umask,171880/bpf`syscall`count`sys_umount,171880/bpf`syscall`count`sys_unlink,171880/bpf`syscall`count`sys_unlinkat,171880/bpf`syscall`count`sys_unshare,171880/bpf`syscall`count`sys_utime,171880/bpf`syscall`count`sys_utimensat,171880/bpf`syscall`count`sys_vfork,171880/bpf`syscall`count`sys_wait4,171880/bpf`syscall`count`sys_waitid,171880/bpf`syscall`count`sys_write,171880/bpf`syscall`count`sys_writev
1505773200,19728.0000,434.0000,6843492.0000,59894.0000,1160794.0000,11427.0000,3396418.0000,,,186319.0000,201.0000,14.0000,3007.0000,211.0000,3507.0000,244035370.0000,448768.0000,565178649.0000,88540.0000,5112.0000,1253280.0000,5.0000,547.0000,26.0000,4809872.0000,7691923.0000,16.0000,1172955.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7386489.0000,7360.0000,2743.0000,13321.0000,2808241.0000,96845.0000,1240879.0000,3614.0000,915668.0000,1687593.0000,918065.0000,14331.0000,22372.0000,62.0000,28595.0000,549738.0000,549653.0000,2183.0000,63.0000,63.0000,340837.0000,7776.0000,17.0000,34184.0000,77555.0000,4786.0000,164114825.0000,946338.0000,336706.0000,5205633.0000,,262.0000,3.0000,927562.0000,,8401337.0000,4787.0000,1192.0000,15.0000,18317248.0000,1.0000,9970395.0000,70482.0000,1864242.0000,39.0000,520032.0000,60175.0000,303057684.0000,108001.0000,39.0000,33.0000,1705310.0000,57422.0000,4284143.0000,6717.0000,1888.0000,9561427.0000,3930446.0000,3143.0000,206469.0000,,70092572.0000,510719.0000,2109.0000,268.0000,11453663.0000,3957780.0000,428669.0000,79.0000,2561.0000,,,255493.0000,323907026.0000,494891.0000,7087.0000,48611.0000,1775.0000,105397.0000,61713142.0000,283052.0000,251180.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265444.0000,47409.0000,3431.0000,165.0000,14326.0000,101791.0000,167308.0000,516565.0000,91.0000,17085.0000,14444237.0000,109.0000,6444.0000,1.0000,2935.0000,215.0000,,2311.0000,435.0000,795817.0000,2237007.0000,23427.0000,14587814.0000,1050305.0000
1505773260,19730.0000,434.0000,6843517.0000,59897.0000,1160794.0000,11428.0000,3396418.0000,,,186319.0000,201.0000,14.0000,3007.0000,211.0000,3507.0000,244066283.0000,448776.0000,565179816.0000,88543.0000,5112.0000,1253280.0000,5.0000,547.0000,26.0000,4810500.0000,7692313.0000,16.0000,1172955.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7387316.0000,7361.0000,2743.0000,13322.0000,2808797.0000,96857.0000,1240929.0000,3614.0000,915668.0000,1687594.0000,918065.0000,14331.0000,22373.0000,62.0000,28595.0000,549738.0000,549653.0000,2183.0000,63.0000,63.0000,340837.0000,7777.0000,17.0000,34186.0000,77563.0000,4786.0000,164124800.0000,946338.0000,336751.0000,5205897.0000,,262.0000,3.0000,927562.0000,,8401937.0000,4787.0000,1192.0000,15.0000,18317298.0000,1.0000,9970395.0000,70490.0000,1864313.0000,39.0000,520099.0000,60183.0000,303058378.0000,108001.0000,39.0000,33.0000,1705515.0000,57429.0000,4284442.0000,6717.0000,1888.0000,9562706.0000,3930446.0000,3143.0000,206470.0000,,70093534.0000,510775.0000,2109.0000,268.0000,11453664.0000,3957984.0000,428677.0000,79.0000,2561.0000,,,255493.0000,323954860.0000,494969.0000,7087.0000,48611.0000,1775.0000,105406.0000,61713474.0000,283052.0000,251180.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265444.0000,47413.0000,3431.0000,165.0000,14326.0000,101795.0000,167330.0000,516565.0000,91.0000,17085.0000,14446023.0000,109.0000,6444.0000,1.0000,2935.0000,215.0000,,2311.0000,435.0000,795919.0000,2237260.0000,23430.0000,14588560.0000,1050441.0000
1505773320,19732.0000,434.0000,6843542.0000,59900.0000,1160794.0000,11429.0000,3396418.0000,,,186319.0000,201.0000,14.0000,3007.0000,211.0000,3507.0000,244097778.0000,448784.0000,565180988.0000,88546.0000,5112.0000,1253280.0000,5.0000,547.0000,26.0000,4811136.0000,7692681.0000,16.0000,1172955.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7388143.0000,7362.0000,2743.0000,13323.0000,2808821.0000,96869.0000,1240979.0000,3614.0000,915668.0000,1687595.0000,918065.0000,14331.0000,22374.0000,62.0000,28595.0000,549738.0000,549653.0000,2183.0000,63.0000,63.0000,340837.0000,7778.0000,17.0000,34188.0000,77572.0000,4786.0000,164134783.0000,946338.0000,336796.0000,5206161.0000,,262.0000,3.0000,927562.0000,,8402534.0000,4787.0000,1192.0000,15.0000,18317353.0000,1.0000,9970395.0000,70497.0000,1864389.0000,39.0000,520166.0000,60191.0000,303059072.0000,108001.0000,39.0000,33.0000,1705720.0000,57436.0000,4284760.0000,6717.0000,1888.0000,9563728.0000,3930446.0000,3143.0000,206471.0000,,70094495.0000,510832.0000,2109.0000,268.0000,11453665.0000,3958188.0000,428685.0000,79.0000,2561.0000,,,255493.0000,324002815.0000,495047.0000,7087.0000,48611.0000,1775.0000,105416.0000,61713806.0000,283052.0000,251180.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265444.0000,47418.0000,3431.0000,165.0000,14326.0000,101800.0000,167352.0000,516565.0000,91.0000,17085.0000,14447979.0000,109.0000,6444.0000,1.0000,2935.0000,215.0000,,2311.0000,435.0000,796021.0000,2237513.0000,23433.0000,14589420.0000,1050577.0000
1505773380,19734.0000,434.0000,6843567.0000,59903.0000,1160794.0000,11430.0000,3396418.0000,,,186319.0000,201.0000,14.0000,3007.0000,211.0000,3507.0000,244130221.0000,448792.0000,565182157.0000,88549.0000,5112.0000,1253280.0000,5.0000,547.0000,26.0000,4811770.0000,7693146.0000,16.0000,1172955.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7388974.0000,7363.0000,2743.0000,13324.0000,2808845.0000,96881.0000,1241029.0000,3614.0000,915668.0000,1687596.0000,918065.0000,14331.0000,22375.0000,62.0000,28595.0000,549738.0000,549653.0000,2183.0000,63.0000,63.0000,340837.0000,7779.0000,17.0000,34190.0000,77580.0000,4786.0000,164144753.0000,946338.0000,336841.0000,5206425.0000,,262.0000,3.0000,927562.0000,,8403134.0000,4787.0000,1192.0000,15.0000,18317404.0000,1.0000,9970395.0000,70504.0000,1864467.0000,39.0000,520233.0000,60199.0000,303059762.0000,108001.0000,39.0000,33.0000,1705927.0000,57443.0000,4285020.0000,6717.0000,1888.0000,9565413.0000,3930446.0000,3143.0000,206472.0000,,70095459.0000,510887.0000,2109.0000,268.0000,11453666.0000,3958394.0000,428693.0000,79.0000,2561.0000,,,255493.0000,324053508.0000,495125.0000,7087.0000,48611.0000,1775.0000,105425.0000,61714138.0000,283052.0000,251180.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265444.0000,47422.0000,3431.0000,165.0000,14326.0000,101804.0000,167374.0000,516565.0000,91.0000,17085.0000,14449803.0000,109.0000,6444.0000,1.0000,2935.0000,215.0000,,2311.0000,435.0000,796124.0000,2237750.0000,23436.0000,14590355.0000,1050714.0000
1505773440,19736.0000,434.0000,6843627.0000,59906.0000,1160799.0000,11431.0000,3396431.0000,,,186319.0000,201.0000,14.0000,3007.0000,211.0000,3507.0000,244162345.0000,448801.0000,565186889.0000,88552.0000,5112.0000,1253285.0000,5.0000,547.0000,26.0000,4812404.0000,7693969.0000,16.0000,1172960.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7389815.0000,7364.0000,2743.0000,13325.0000,2808869.0000,96893.0000,1241083.0000,3614.0000,915670.0000,1687603.0000,918067.0000,14331.0000,22376.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340839.0000,7780.0000,17.0000,34192.0000,77589.0000,4786.0000,164154739.0000,946340.0000,336886.0000,5206698.0000,,262.0000,3.0000,927562.0000,,8403735.0000,4787.0000,1192.0000,15.0000,18317559.0000,1.0000,9970455.0000,70511.0000,1864543.0000,39.0000,520300.0000,60207.0000,303063024.0000,108001.0000,39.0000,33.0000,1706134.0000,57450.0000,4285275.0000,6717.0000,1888.0000,9566857.0000,3930446.0000,3143.0000,206473.0000,,70096420.0000,510944.0000,2109.0000,268.0000,11453729.0000,3958605.0000,428702.0000,79.0000,2561.0000,,,255494.0000,324101317.0000,495203.0000,7087.0000,48611.0000,1775.0000,105435.0000,61714469.0000,283054.0000,251182.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47427.0000,3431.0000,165.0000,14326.0000,101809.0000,167396.0000,516569.0000,91.0000,17085.0000,14451614.0000,109.0000,6444.0000,1.0000,2935.0000,215.0000,,2311.0000,435.0000,796227.0000,2238006.0000,23439.0000,14591233.0000,1050851.0000
1505773500,19739.0000,434.0000,6843652.0000,59928.0000,1160799.0000,11432.0000,3396431.0000,,,186319.0000,201.0000,14.0000,3007.0000,211.0000,3507.0000,244193384.0000,448813.0000,565188110.0000,88559.0000,5112.0000,1253285.0000,5.0000,547.0000,26.0000,4813048.0000,7694716.0000,16.0000,1172960.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7390656.0000,7365.0000,2743.0000,13329.0000,2808893.0000,96904.0000,1241165.0000,3614.0000,915670.0000,1687604.0000,918067.0000,14331.0000,22377.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340839.0000,7781.0000,17.0000,34194.0000,77597.0000,4786.0000,164164732.0000,946340.0000,336931.0000,5206979.0000,,262.0000,3.0000,927562.0000,,8404339.0000,4793.0000,1192.0000,15.0000,18317605.0000,1.0000,9970455.0000,70518.0000,1864619.0000,39.0000,520368.0000,60215.0000,303063778.0000,108001.0000,39.0000,33.0000,1706337.0000,57457.0000,4285598.0000,6717.0000,1888.0000,9568077.0000,3930447.0000,3143.0000,206480.0000,,70097382.0000,511012.0000,2111.0000,268.0000,11453730.0000,3958807.0000,428711.0000,79.0000,2561.0000,,,255494.0000,324152872.0000,495281.0000,7087.0000,48611.0000,1775.0000,105450.0000,61714803.0000,283054.0000,251182.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47431.0000,3431.0000,165.0000,14326.0000,101817.0000,167418.0000,516569.0000,91.0000,17085.0000,14453236.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2311.0000,435.0000,796328.0000,2238253.0000,23442.0000,14592132.0000,1050986.0000
1505773560,19741.0000,434.0000,6843677.0000,59931.0000,1160799.0000,11433.0000,3396431.0000,,,186319.0000,201.0000,14.0000,3007.0000,211.0000,3507.0000,244224342.0000,448822.0000,565189328.0000,88562.0000,5112.0000,1253285.0000,5.0000,547.0000,26.0000,4813680.0000,7696044.0000,16.0000,1172960.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7391483.0000,7367.0000,2743.0000,13332.0000,2808917.0000,96916.0000,1241217.0000,3614.0000,915670.0000,1687605.0000,918067.0000,14331.0000,22378.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340839.0000,7782.0000,17.0000,34196.0000,77606.0000,4786.0000,164174707.0000,946340.0000,336976.0000,5207250.0000,,262.0000,3.0000,927562.0000,,8404939.0000,4793.0000,1192.0000,15.0000,18317662.0000,1.0000,9970455.0000,70525.0000,1864699.0000,39.0000,520435.0000,60231.0000,303064520.0000,108001.0000,39.0000,33.0000,1706542.0000,57464.0000,4285877.0000,6717.0000,1888.0000,9569107.0000,3930447.0000,3143.0000,206488.0000,,70098346.0000,511082.0000,2111.0000,268.0000,11453731.0000,3959011.0000,428718.0000,79.0000,2561.0000,,,255494.0000,324204828.0000,495359.0000,7087.0000,48611.0000,1775.0000,105467.0000,61715135.0000,283054.0000,251182.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47436.0000,3431.0000,165.0000,14326.0000,101822.0000,167440.0000,516569.0000,91.0000,17085.0000,14454993.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2311.0000,435.0000,796430.0000,2238496.0000,23445.0000,14593107.0000,1051122.0000
1505773620,19743.0000,434.0000,6843702.0000,59946.0000,1160799.0000,11435.0000,3396431.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244255484.0000,448832.0000,565190529.0000,88565.0000,5112.0000,1253285.0000,5.0000,547.0000,26.0000,4814325.0000,7697778.0000,16.0000,1172960.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7392310.0000,7368.0000,2743.0000,13335.0000,2808941.0000,96928.0000,1241267.0000,3614.0000,915670.0000,1687606.0000,918067.0000,14331.0000,22379.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340839.0000,7783.0000,17.0000,34198.0000,77614.0000,4786.0000,164184693.0000,946340.0000,337021.0000,5207522.0000,,262.0000,3.0000,927562.0000,,8405536.0000,4795.0000,1192.0000,15.0000,18317717.0000,1.0000,9970455.0000,70532.0000,1864775.0000,39.0000,520502.0000,60239.0000,303065244.0000,108001.0000,39.0000,33.0000,1706747.0000,57471.0000,4286124.0000,6717.0000,1888.0000,9570292.0000,3930447.0000,3143.0000,206493.0000,,70099307.0000,511147.0000,2113.0000,268.0000,11453732.0000,3959215.0000,428727.0000,79.0000,2561.0000,,,255494.0000,324259542.0000,495437.0000,7087.0000,48611.0000,1775.0000,105480.0000,61715468.0000,283054.0000,251182.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47442.0000,3431.0000,165.0000,14326.0000,101827.0000,167462.0000,516569.0000,91.0000,17085.0000,14456767.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2313.0000,436.0000,796532.0000,2238751.0000,23448.0000,14594032.0000,1051258.0000
1505773680,19745.0000,434.0000,6843727.0000,59953.0000,1160799.0000,11436.0000,3396431.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244287056.0000,448842.0000,565191700.0000,88568.0000,5112.0000,1253285.0000,5.0000,547.0000,26.0000,4814961.0000,7698829.0000,16.0000,1172960.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7393137.0000,7369.0000,2743.0000,13336.0000,2808965.0000,96940.0000,1241317.0000,3614.0000,915670.0000,1687607.0000,918067.0000,14331.0000,22380.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340839.0000,7784.0000,17.0000,34200.0000,77623.0000,4786.0000,164194662.0000,946340.0000,337066.0000,5207786.0000,,262.0000,3.0000,927562.0000,,8406136.0000,4795.0000,1192.0000,15.0000,18317763.0000,1.0000,9970455.0000,70539.0000,1864844.0000,39.0000,520571.0000,60247.0000,303065939.0000,108001.0000,39.0000,33.0000,1706952.0000,57478.0000,4286386.0000,6717.0000,1888.0000,9571513.0000,3930447.0000,3143.0000,206494.0000,,70100271.0000,511204.0000,2113.0000,268.0000,11453733.0000,3959419.0000,428738.0000,79.0000,2561.0000,,,255494.0000,324317980.0000,495515.0000,7087.0000,48611.0000,1775.0000,105490.0000,61715801.0000,283054.0000,251182.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47447.0000,3431.0000,165.0000,14326.0000,101832.0000,167484.0000,516569.0000,91.0000,17085.0000,14458489.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2313.0000,436.0000,796634.0000,2238996.0000,23451.0000,14594934.0000,1051394.0000
1505773740,19747.0000,434.0000,6843765.0000,59956.0000,1160800.0000,11437.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244318301.0000,448850.0000,565194133.0000,88571.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4815591.0000,7701266.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7393964.0000,7370.0000,2743.0000,13337.0000,2808989.0000,96952.0000,1241369.0000,3614.0000,915670.0000,1687609.0000,918067.0000,14331.0000,22381.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7785.0000,17.0000,34202.0000,77631.0000,4786.0000,164204641.0000,946340.0000,337111.0000,5208054.0000,,262.0000,3.0000,927562.0000,,8406735.0000,4795.0000,1192.0000,15.0000,18317855.0000,1.0000,9970479.0000,70546.0000,1864920.0000,39.0000,520644.0000,60255.0000,303067916.0000,108001.0000,39.0000,33.0000,1707157.0000,57485.0000,4286635.0000,6717.0000,1888.0000,9572783.0000,3930447.0000,3143.0000,206495.0000,,70101230.0000,511259.0000,2113.0000,268.0000,11453758.0000,3959624.0000,428746.0000,79.0000,2561.0000,,,255494.0000,324375150.0000,495593.0000,7087.0000,48611.0000,1775.0000,105499.0000,61716130.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47451.0000,3431.0000,165.0000,14326.0000,101836.0000,167506.0000,516571.0000,91.0000,17085.0000,14460259.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2313.0000,436.0000,796736.0000,2239243.0000,23454.0000,14595920.0000,1051530.0000
1505773800,19750.0000,434.0000,6843790.0000,59969.0000,1160800.0000,11438.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244350334.0000,448858.0000,565195323.0000,88575.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4816227.0000,7701921.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7394799.0000,7371.0000,2743.0000,13338.0000,2809013.0000,96964.0000,1241453.0000,3614.0000,915670.0000,1687610.0000,918067.0000,14331.0000,22382.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7786.0000,17.0000,34204.0000,77640.0000,4786.0000,164214624.0000,946340.0000,337156.0000,5208325.0000,,262.0000,3.0000,927562.0000,,8407335.0000,4795.0000,1192.0000,15.0000,18317905.0000,1.0000,9970479.0000,70553.0000,1864998.0000,39.0000,520717.0000,60263.0000,303068628.0000,108001.0000,39.0000,33.0000,1707362.0000,57492.0000,4286939.0000,6717.0000,1888.0000,9573892.0000,3930447.0000,3143.0000,206496.0000,,70102194.0000,511316.0000,2113.0000,268.0000,11453759.0000,3959828.0000,428754.0000,79.0000,2561.0000,,,255494.0000,324433714.0000,495671.0000,7087.0000,48611.0000,1775.0000,105509.0000,61716463.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47456.0000,3431.0000,165.0000,14326.0000,101842.0000,167528.0000,516571.0000,91.0000,17085.0000,14462138.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2313.0000,436.0000,796838.0000,2239495.0000,23457.0000,14596938.0000,1051666.0000
1505773860,19752.0000,434.0000,6843815.0000,59972.0000,1160800.0000,11439.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244382043.0000,448866.0000,565196486.0000,88578.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4816863.0000,7702835.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7395626.0000,7371.0000,2743.0000,13339.0000,2809037.0000,96976.0000,1241501.0000,3614.0000,915670.0000,1687611.0000,918067.0000,14331.0000,22383.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7787.0000,17.0000,34206.0000,77648.0000,4786.0000,164224609.0000,946340.0000,337201.0000,5208589.0000,,262.0000,3.0000,927562.0000,,8407935.0000,4795.0000,1192.0000,15.0000,18317952.0000,1.0000,9970479.0000,70560.0000,1865067.0000,39.0000,520790.0000,60263.0000,303069321.0000,108001.0000,39.0000,33.0000,1707567.0000,57499.0000,4287222.0000,6717.0000,1888.0000,9575266.0000,3930447.0000,3143.0000,206497.0000,,70103158.0000,511372.0000,2113.0000,268.0000,11453760.0000,3960032.0000,428762.0000,79.0000,2561.0000,,,255494.0000,324486531.0000,495749.0000,7087.0000,48611.0000,1775.0000,105518.0000,61716796.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47460.0000,3431.0000,165.0000,14326.0000,101846.0000,167550.0000,516571.0000,91.0000,17085.0000,14463903.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2313.0000,436.0000,796940.0000,2239743.0000,23460.0000,14597912.0000,1051802.0000
